dataPK,dataNro,dataNro,dataCompleta,diaDaSemana,mesEscrito,ano,anoMes,mesAnoEscrito,nroDiaNaSemana,diaDoMes,diaDoAno,mesDoAno,semanaDoAno
316,20101112,316,November 12 2010,Friday,November,2010,201011,Nov2010,6,12,316,11,46
317,20101113,317,November 13 2010,Saturday,November,2010,201011,Nov2010,7,13,317,11,46
318,20101114,318,November 14 2010,Sunday,November,2010,201011,Nov2010,1,14,318,11,47
319,20101115,319,November 15 2010,Monday,November,2010,201011,Nov2010,2,15,319,11,47
320,20101116,320,November 16 2010,Tuesday,November,2010,201011,Nov2010,3,16,320,11,47
321,20101117,321,November 17 2010,Wednesday,November,2010,201011,Nov2010,4,17,321,11,47
322,20101118,322,November 18 2010,Thursday,November,2010,201011,Nov2010,5,18,322,11,47
323,20101119,323,November 19 2010,Friday,November,2010,201011,Nov2010,6,19,323,11,47
324,20101120,324,November 20 2010,Saturday,November,2010,201011,Nov2010,7,20,324,11,47
325,20101121,325,November 21 2010,Sunday,November,2010,201011,Nov2010,1,21,325,11,48
326,20101122,326,November 22 2010,Monday,November,2010,201011,Nov2010,2,22,326,11,48
327,20101123,327,November 23 2010,Tuesday,November,2010,201011,Nov2010,3,23,327,11,48
328,20101124,328,November 24 2010,Wednesday,November,2010,201011,Nov2010,4,24,328,11,48
329,20101125,329,November 25 2010,Thursday,November,2010,201011,Nov2010,5,25,329,11,48
330,20101126,330,November 26 2010,Friday,November,2010,201011,Nov2010,6,26,330,11,48
331,20101127,331,November 27 2010,Saturday,November,2010,201011,Nov2010,7,27,331,11,48
332,20101128,332,November 28 2010,Sunday,November,2010,201011,Nov2010,1,28,332,11,49
333,20101129,333,November 29 2010,Monday,November,2010,201011,Nov2010,2,29,333,11,49
334,20101130,334,November 30 2010,Tuesday,November,2010,201011,Nov2010,3,30,334,11,49
335,20101201,335,December 01 2010,Wednesday,December,2010,201012,Dec2010,4,1,335,12,49
336,20101202,336,December 02 2010,Thursday,December,2010,201012,Dec2010,5,2,336,12,49
337,20101203,337,December 03 2010,Friday,December,2010,201012,Dec2010,6,3,337,12,49
338,20101204,338,December 04 2010,Saturday,December,2010,201012,Dec2010,7,4,338,12,49
339,20101205,339,December 05 2010,Sunday,December,2010,201012,Dec2010,1,5,339,12,50
340,20101206,340,December 06 2010,Monday,December,2010,201012,Dec2010,2,6,340,12,50
341,20101207,341,December 07 2010,Tuesday,December,2010,201012,Dec2010,3,7,341,12,50
342,20101208,342,December 08 2010,Wednesday,December,2010,201012,Dec2010,4,8,342,12,50
343,20101209,343,December 09 2010,Thursday,December,2010,201012,Dec2010,5,9,343,12,50
344,20101210,344,December 10 2010,Friday,December,2010,201012,Dec2010,6,10,344,12,50
345,20101211,345,December 11 2010,Saturday,December,2010,201012,Dec2010,7,11,345,12,50
346,20101212,346,December 12 2010,Sunday,December,2010,201012,Dec2010,1,12,346,12,51
347,20101213,347,December 13 2010,Monday,December,2010,201012,Dec2010,2,13,347,12,51
348,20101214,348,December 14 2010,Tuesday,December,2010,201012,Dec2010,3,14,348,12,51
349,20101215,349,December 15 2010,Wednesday,December,2010,201012,Dec2010,4,15,349,12,51
350,20101216,350,December 16 2010,Thursday,December,2010,201012,Dec2010,5,16,350,12,51
351,20101217,351,December 17 2010,Friday,December,2010,201012,Dec2010,6,17,351,12,51
352,20101218,352,December 18 2010,Saturday,December,2010,201012,Dec2010,7,18,352,12,51
353,20101219,353,December 19 2010,Sunday,December,2010,201012,Dec2010,1,19,353,12,52
354,20101220,354,December 20 2010,Monday,December,2010,201012,Dec2010,2,20,354,12,52
355,20101221,355,December 21 2010,Tuesday,December,2010,201012,Dec2010,3,21,355,12,52
356,20101222,356,December 22 2010,Wednesday,December,2010,201012,Dec2010,4,22,356,12,52
357,20101223,357,December 23 2010,Thursday,December,2010,201012,Dec2010,5,23,357,12,52
358,20101224,358,December 24 2010,Friday,December,2010,201012,Dec2010,6,24,358,12,52
359,20101225,359,December 25 2010,Saturday,December,2010,201012,Dec2010,7,25,359,12,52
360,20101226,360,December 26 2010,Sunday,December,2010,201012,Dec2010,1,26,360,12,1
361,20101227,361,December 27 2010,Monday,December,2010,201012,Dec2010,2,27,361,12,1
362,20101228,362,December 28 2010,Tuesday,December,2010,201012,Dec2010,3,28,362,12,1
363,20101229,363,December 29 2010,Wednesday,December,2010,201012,Dec2010,4,29,363,12,1
364,20101230,364,December 30 2010,Thursday,December,2010,201012,Dec2010,5,30,364,12,1
365,20101231,365,December 31 2010,Friday,December,2010,201012,Dec2010,6,31,365,12,1
366,20110101,366,January 01 2011,Saturday,January,2011,201101,Jan2011,7,1,1,1,1
367,20110102,367,January 02 2011,Sunday,January,2011,201101,Jan2011,1,2,2,1,2
368,20110103,368,January 03 2011,Monday,January,2011,201101,Jan2011,2,3,3,1,2
369,20110104,369,January 04 2011,Tuesday,January,2011,201101,Jan2011,3,4,4,1,2
370,20110105,370,January 05 2011,Wednesday,January,2011,201101,Jan2011,4,5,5,1,2
371,20110106,371,January 06 2011,Thursday,January,2011,201101,Jan2011,5,6,6,1,2
372,20110107,372,January 07 2011,Friday,January,2011,201101,Jan2011,6,7,7,1,2
373,20110108,373,January 08 2011,Saturday,January,2011,201101,Jan2011,7,8,8,1,2
374,20110109,374,January 09 2011,Sunday,January,2011,201101,Jan2011,1,9,9,1,3
375,20110110,375,January 10 2011,Monday,January,2011,201101,Jan2011,2,10,10,1,3
376,20110111,376,January 11 2011,Tuesday,January,2011,201101,Jan2011,3,11,11,1,3
377,20110112,377,January 12 2011,Wednesday,January,2011,201101,Jan2011,4,12,12,1,3
378,20110113,378,January 13 2011,Thursday,January,2011,201101,Jan2011,5,13,13,1,3
379,20110114,379,January 14 2011,Friday,January,2011,201101,Jan2011,6,14,14,1,3
380,20110115,380,January 15 2011,Saturday,January,2011,201101,Jan2011,7,15,15,1,3
381,20110116,381,January 16 2011,Sunday,January,2011,201101,Jan2011,1,16,16,1,4
382,20110117,382,January 17 2011,Monday,January,2011,201101,Jan2011,2,17,17,1,4
383,20110118,383,January 18 2011,Tuesday,January,2011,201101,Jan2011,3,18,18,1,4
384,20110119,384,January 19 2011,Wednesday,January,2011,201101,Jan2011,4,19,19,1,4
385,20110120,385,January 20 2011,Thursday,January,2011,201101,Jan2011,5,20,20,1,4
386,20110121,386,January 21 2011,Friday,January,2011,201101,Jan2011,6,21,21,1,4
387,20110122,387,January 22 2011,Saturday,January,2011,201101,Jan2011,7,22,22,1,4
388,20110123,388,January 23 2011,Sunday,January,2011,201101,Jan2011,1,23,23,1,5
389,20110124,389,January 24 2011,Monday,January,2011,201101,Jan2011,2,24,24,1,5
390,20110125,390,January 25 2011,Tuesday,January,2011,201101,Jan2011,3,25,25,1,5
391,20110126,391,January 26 2011,Wednesday,January,2011,201101,Jan2011,4,26,26,1,5
392,20110127,392,January 27 2011,Thursday,January,2011,201101,Jan2011,5,27,27,1,5
393,20110128,393,January 28 2011,Friday,January,2011,201101,Jan2011,6,28,28,1,5
394,20110129,394,January 29 2011,Saturday,January,2011,201101,Jan2011,7,29,29,1,5
395,20110130,395,January 30 2011,Sunday,January,2011,201101,Jan2011,1,30,30,1,6
396,20110131,396,January 31 2011,Monday,January,2011,201101,Jan2011,2,31,31,1,6
397,20110201,397,February 01 2011,Tuesday,February,2011,201102,Feb2011,3,1,32,2,6
398,20110202,398,February 02 2011,Wednesday,February,2011,201102,Feb2011,4,2,33,2,6
399,20110203,399,February 03 2011,Thursday,February,2011,201102,Feb2011,5,3,34,2,6
400,20110204,400,February 04 2011,Friday,February,2011,201102,Feb2011,6,4,35,2,6
401,20110205,401,February 05 2011,Saturday,February,2011,201102,Feb2011,7,5,36,2,6
402,20110206,402,February 06 2011,Sunday,February,2011,201102,Feb2011,1,6,37,2,7
403,20110207,403,February 07 2011,Monday,February,2011,201102,Feb2011,2,7,38,2,7
404,20110208,404,February 08 2011,Tuesday,February,2011,201102,Feb2011,3,8,39,2,7
405,20110209,405,February 09 2011,Wednesday,February,2011,201102,Feb2011,4,9,40,2,7
406,20110210,406,February 10 2011,Thursday,February,2011,201102,Feb2011,5,10,41,2,7
407,20110211,407,February 11 2011,Friday,February,2011,201102,Feb2011,6,11,42,2,7
408,20110212,408,February 12 2011,Saturday,February,2011,201102,Feb2011,7,12,43,2,7
409,20110213,409,February 13 2011,Sunday,February,2011,201102,Feb2011,1,13,44,2,8
410,20110214,410,February 14 2011,Monday,February,2011,201102,Feb2011,2,14,45,2,8
411,20110215,411,February 15 2011,Tuesday,February,2011,201102,Feb2011,3,15,46,2,8
412,20110216,412,February 16 2011,Wednesday,February,2011,201102,Feb2011,4,16,47,2,8
413,20110217,413,February 17 2011,Thursday,February,2011,201102,Feb2011,5,17,48,2,8
414,20110218,414,February 18 2011,Friday,February,2011,201102,Feb2011,6,18,49,2,8
415,20110219,415,February 19 2011,Saturday,February,2011,201102,Feb2011,7,19,50,2,8
416,20110220,416,February 20 2011,Sunday,February,2011,201102,Feb2011,1,20,51,2,9
417,20110221,417,February 21 2011,Monday,February,2011,201102,Feb2011,2,21,52,2,9
418,20110222,418,February 22 2011,Tuesday,February,2011,201102,Feb2011,3,22,53,2,9
419,20110223,419,February 23 2011,Wednesday,February,2011,201102,Feb2011,4,23,54,2,9
420,20110224,420,February 24 2011,Thursday,February,2011,201102,Feb2011,5,24,55,2,9
421,20110225,421,February 25 2011,Friday,February,2011,201102,Feb2011,6,25,56,2,9
422,20110226,422,February 26 2011,Saturday,February,2011,201102,Feb2011,7,26,57,2,9
423,20110227,423,February 27 2011,Sunday,February,2011,201102,Feb2011,1,27,58,2,10
424,20110228,424,February 28 2011,Monday,February,2011,201102,Feb2011,2,28,59,2,10
425,20110301,425,March 01 2011,Tuesday,March,2011,201103,Mar2011,3,1,60,3,10
426,20110302,426,March 02 2011,Wednesday,March,2011,201103,Mar2011,4,2,61,3,10
427,20110303,427,March 03 2011,Thursday,March,2011,201103,Mar2011,5,3,62,3,10
428,20110304,428,March 04 2011,Friday,March,2011,201103,Mar2011,6,4,63,3,10
429,20110305,429,March 05 2011,Saturday,March,2011,201103,Mar2011,7,5,64,3,10
430,20110306,430,March 06 2011,Sunday,March,2011,201103,Mar2011,1,6,65,3,11
431,20110307,431,March 07 2011,Monday,March,2011,201103,Mar2011,2,7,66,3,11
432,20110308,432,March 08 2011,Tuesday,March,2011,201103,Mar2011,3,8,67,3,11
433,20110309,433,March 09 2011,Wednesday,March,2011,201103,Mar2011,4,9,68,3,11
434,20110310,434,March 10 2011,Thursday,March,2011,201103,Mar2011,5,10,69,3,11
435,20110311,435,March 11 2011,Friday,March,2011,201103,Mar2011,6,11,70,3,11
436,20110312,436,March 12 2011,Saturday,March,2011,201103,Mar2011,7,12,71,3,11
437,20110313,437,March 13 2011,Sunday,March,2011,201103,Mar2011,1,13,72,3,12
438,20110314,438,March 14 2011,Monday,March,2011,201103,Mar2011,2,14,73,3,12
439,20110315,439,March 15 2011,Tuesday,March,2011,201103,Mar2011,3,15,74,3,12
440,20110316,440,March 16 2011,Wednesday,March,2011,201103,Mar2011,4,16,75,3,12
441,20110317,441,March 17 2011,Thursday,March,2011,201103,Mar2011,5,17,76,3,12
442,20110318,442,March 18 2011,Friday,March,2011,201103,Mar2011,6,18,77,3,12
443,20110319,443,March 19 2011,Saturday,March,2011,201103,Mar2011,7,19,78,3,12
444,20110320,444,March 20 2011,Sunday,March,2011,201103,Mar2011,1,20,79,3,13
445,20110321,445,March 21 2011,Monday,March,2011,201103,Mar2011,2,21,80,3,13
446,20110322,446,March 22 2011,Tuesday,March,2011,201103,Mar2011,3,22,81,3,13
447,20110323,447,March 23 2011,Wednesday,March,2011,201103,Mar2011,4,23,82,3,13
448,20110324,448,March 24 2011,Thursday,March,2011,201103,Mar2011,5,24,83,3,13
449,20110325,449,March 25 2011,Friday,March,2011,201103,Mar2011,6,25,84,3,13
450,20110326,450,March 26 2011,Saturday,March,2011,201103,Mar2011,7,26,85,3,13
451,20110327,451,March 27 2011,Sunday,March,2011,201103,Mar2011,1,27,86,3,14
452,20110328,452,March 28 2011,Monday,March,2011,201103,Mar2011,2,28,87,3,14
453,20110329,453,March 29 2011,Tuesday,March,2011,201103,Mar2011,3,29,88,3,14
454,20110330,454,March 30 2011,Wednesday,March,2011,201103,Mar2011,4,30,89,3,14
455,20110331,455,March 31 2011,Thursday,March,2011,201103,Mar2011,5,31,90,3,14
456,20110401,456,April 01 2011,Friday,April,2011,201104,Apr2011,6,1,91,4,14
457,20110402,457,April 02 2011,Saturday,April,2011,201104,Apr2011,7,2,92,4,14
458,20110403,458,April 03 2011,Sunday,April,2011,201104,Apr2011,1,3,93,4,15
459,20110404,459,April 04 2011,Monday,April,2011,201104,Apr2011,2,4,94,4,15
460,20110405,460,April 05 2011,Tuesday,April,2011,201104,Apr2011,3,5,95,4,15
461,20110406,461,April 06 2011,Wednesday,April,2011,201104,Apr2011,4,6,96,4,15
462,20110407,462,April 07 2011,Thursday,April,2011,201104,Apr2011,5,7,97,4,15
463,20110408,463,April 08 2011,Friday,April,2011,201104,Apr2011,6,8,98,4,15
464,20110409,464,April 09 2011,Saturday,April,2011,201104,Apr2011,7,9,99,4,15
465,20110410,465,April 10 2011,Sunday,April,2011,201104,Apr2011,1,10,100,4,16
466,20110411,466,April 11 2011,Monday,April,2011,201104,Apr2011,2,11,101,4,16
467,20110412,467,April 12 2011,Tuesday,April,2011,201104,Apr2011,3,12,102,4,16
468,20110413,468,April 13 2011,Wednesday,April,2011,201104,Apr2011,4,13,103,4,16
469,20110414,469,April 14 2011,Thursday,April,2011,201104,Apr2011,5,14,104,4,16
470,20110415,470,April 15 2011,Friday,April,2011,201104,Apr2011,6,15,105,4,16
471,20110416,471,April 16 2011,Saturday,April,2011,201104,Apr2011,7,16,106,4,16
472,20110417,472,April 17 2011,Sunday,April,2011,201104,Apr2011,1,17,107,4,17
473,20110418,473,April 18 2011,Monday,April,2011,201104,Apr2011,2,18,108,4,17
474,20110419,474,April 19 2011,Tuesday,April,2011,201104,Apr2011,3,19,109,4,17
475,20110420,475,April 20 2011,Wednesday,April,2011,201104,Apr2011,4,20,110,4,17
476,20110421,476,April 21 2011,Thursday,April,2011,201104,Apr2011,5,21,111,4,17
477,20110422,477,April 22 2011,Friday,April,2011,201104,Apr2011,6,22,112,4,17
478,20110423,478,April 23 2011,Saturday,April,2011,201104,Apr2011,7,23,113,4,17
479,20110424,479,April 24 2011,Sunday,April,2011,201104,Apr2011,1,24,114,4,18
480,20110425,480,April 25 2011,Monday,April,2011,201104,Apr2011,2,25,115,4,18
481,20110426,481,April 26 2011,Tuesday,April,2011,201104,Apr2011,3,26,116,4,18
482,20110427,482,April 27 2011,Wednesday,April,2011,201104,Apr2011,4,27,117,4,18
483,20110428,483,April 28 2011,Thursday,April,2011,201104,Apr2011,5,28,118,4,18
484,20110429,484,April 29 2011,Friday,April,2011,201104,Apr2011,6,29,119,4,18
485,20110430,485,April 30 2011,Saturday,April,2011,201104,Apr2011,7,30,120,4,18
486,20110501,486,May 01 2011,Sunday,May,2011,201105,May2011,1,1,121,5,19
487,20110502,487,May 02 2011,Monday,May,2011,201105,May2011,2,2,122,5,19
488,20110503,488,May 03 2011,Tuesday,May,2011,201105,May2011,3,3,123,5,19
489,20110504,489,May 04 2011,Wednesday,May,2011,201105,May2011,4,4,124,5,19
490,20110505,490,May 05 2011,Thursday,May,2011,201105,May2011,5,5,125,5,19
491,20110506,491,May 06 2011,Friday,May,2011,201105,May2011,6,6,126,5,19
492,20110507,492,May 07 2011,Saturday,May,2011,201105,May2011,7,7,127,5,19
493,20110508,493,May 08 2011,Sunday,May,2011,201105,May2011,1,8,128,5,20
494,20110509,494,May 09 2011,Monday,May,2011,201105,May2011,2,9,129,5,20
495,20110510,495,May 10 2011,Tuesday,May,2011,201105,May2011,3,10,130,5,20
496,20110511,496,May 11 2011,Wednesday,May,2011,201105,May2011,4,11,131,5,20
497,20110512,497,May 12 2011,Thursday,May,2011,201105,May2011,5,12,132,5,20
498,20110513,498,May 13 2011,Friday,May,2011,201105,May2011,6,13,133,5,20
499,20110514,499,May 14 2011,Saturday,May,2011,201105,May2011,7,14,134,5,20
500,20110515,500,May 15 2011,Sunday,May,2011,201105,May2011,1,15,135,5,21
501,20110516,501,May 16 2011,Monday,May,2011,201105,May2011,2,16,136,5,21
502,20110517,502,May 17 2011,Tuesday,May,2011,201105,May2011,3,17,137,5,21
503,20110518,503,May 18 2011,Wednesday,May,2011,201105,May2011,4,18,138,5,21
504,20110519,504,May 19 2011,Thursday,May,2011,201105,May2011,5,19,139,5,21
505,20110520,505,May 20 2011,Friday,May,2011,201105,May2011,6,20,140,5,21
506,20110521,506,May 21 2011,Saturday,May,2011,201105,May2011,7,21,141,5,21
507,20110522,507,May 22 2011,Sunday,May,2011,201105,May2011,1,22,142,5,22
508,20110523,508,May 23 2011,Monday,May,2011,201105,May2011,2,23,143,5,22
509,20110524,509,May 24 2011,Tuesday,May,2011,201105,May2011,3,24,144,5,22
510,20110525,510,May 25 2011,Wednesday,May,2011,201105,May2011,4,25,145,5,22
511,20110526,511,May 26 2011,Thursday,May,2011,201105,May2011,5,26,146,5,22
512,20110527,512,May 27 2011,Friday,May,2011,201105,May2011,6,27,147,5,22
513,20110528,513,May 28 2011,Saturday,May,2011,201105,May2011,7,28,148,5,22
514,20110529,514,May 29 2011,Sunday,May,2011,201105,May2011,1,29,149,5,23
515,20110530,515,May 30 2011,Monday,May,2011,201105,May2011,2,30,150,5,23
516,20110531,516,May 31 2011,Tuesday,May,2011,201105,May2011,3,31,151,5,23
517,20110601,517,June 01 2011,Wednesday,June,2011,201106,Jun2011,4,1,152,6,23
518,20110602,518,June 02 2011,Thursday,June,2011,201106,Jun2011,5,2,153,6,23
519,20110603,519,June 03 2011,Friday,June,2011,201106,Jun2011,6,3,154,6,23
520,20110604,520,June 04 2011,Saturday,June,2011,201106,Jun2011,7,4,155,6,23
521,20110605,521,June 05 2011,Sunday,June,2011,201106,Jun2011,1,5,156,6,24
522,20110606,522,June 06 2011,Monday,June,2011,201106,Jun2011,2,6,157,6,24
523,20110607,523,June 07 2011,Tuesday,June,2011,201106,Jun2011,3,7,158,6,24
524,20110608,524,June 08 2011,Wednesday,June,2011,201106,Jun2011,4,8,159,6,24
525,20110609,525,June 09 2011,Thursday,June,2011,201106,Jun2011,5,9,160,6,24
526,20110610,526,June 10 2011,Friday,June,2011,201106,Jun2011,6,10,161,6,24
527,20110611,527,June 11 2011,Saturday,June,2011,201106,Jun2011,7,11,162,6,24
528,20110612,528,June 12 2011,Sunday,June,2011,201106,Jun2011,1,12,163,6,25
529,20110613,529,June 13 2011,Monday,June,2011,201106,Jun2011,2,13,164,6,25
530,20110614,530,June 14 2011,Tuesday,June,2011,201106,Jun2011,3,14,165,6,25
531,20110615,531,June 15 2011,Wednesday,June,2011,201106,Jun2011,4,15,166,6,25
532,20110616,532,June 16 2011,Thursday,June,2011,201106,Jun2011,5,16,167,6,25
533,20110617,533,June 17 2011,Friday,June,2011,201106,Jun2011,6,17,168,6,25
534,20110618,534,June 18 2011,Saturday,June,2011,201106,Jun2011,7,18,169,6,25
535,20110619,535,June 19 2011,Sunday,June,2011,201106,Jun2011,1,19,170,6,26
536,20110620,536,June 20 2011,Monday,June,2011,201106,Jun2011,2,20,171,6,26
537,20110621,537,June 21 2011,Tuesday,June,2011,201106,Jun2011,3,21,172,6,26
538,20110622,538,June 22 2011,Wednesday,June,2011,201106,Jun2011,4,22,173,6,26
539,20110623,539,June 23 2011,Thursday,June,2011,201106,Jun2011,5,23,174,6,26
540,20110624,540,June 24 2011,Friday,June,2011,201106,Jun2011,6,24,175,6,26
541,20110625,541,June 25 2011,Saturday,June,2011,201106,Jun2011,7,25,176,6,26
542,20110626,542,June 26 2011,Sunday,June,2011,201106,Jun2011,1,26,177,6,27
543,20110627,543,June 27 2011,Monday,June,2011,201106,Jun2011,2,27,178,6,27
544,20110628,544,June 28 2011,Tuesday,June,2011,201106,Jun2011,3,28,179,6,27
545,20110629,545,June 29 2011,Wednesday,June,2011,201106,Jun2011,4,29,180,6,27
546,20110630,546,June 30 2011,Thursday,June,2011,201106,Jun2011,5,30,181,6,27
547,20110701,547,July 01 2011,Friday,July,2011,201107,Jul2011,6,1,182,7,27
548,20110702,548,July 02 2011,Saturday,July,2011,201107,Jul2011,7,2,183,7,27
549,20110703,549,July 03 2011,Sunday,July,2011,201107,Jul2011,1,3,184,7,28
550,20110704,550,July 04 2011,Monday,July,2011,201107,Jul2011,2,4,185,7,28
551,20110705,551,July 05 2011,Tuesday,July,2011,201107,Jul2011,3,5,186,7,28
552,20110706,552,July 06 2011,Wednesday,July,2011,201107,Jul2011,4,6,187,7,28
553,20110707,553,July 07 2011,Thursday,July,2011,201107,Jul2011,5,7,188,7,28
554,20110708,554,July 08 2011,Friday,July,2011,201107,Jul2011,6,8,189,7,28
555,20110709,555,July 09 2011,Saturday,July,2011,201107,Jul2011,7,9,190,7,28
556,20110710,556,July 10 2011,Sunday,July,2011,201107,Jul2011,1,10,191,7,29
557,20110711,557,July 11 2011,Monday,July,2011,201107,Jul2011,2,11,192,7,29
558,20110712,558,July 12 2011,Tuesday,July,2011,201107,Jul2011,3,12,193,7,29
559,20110713,559,July 13 2011,Wednesday,July,2011,201107,Jul2011,4,13,194,7,29
560,20110714,560,July 14 2011,Thursday,July,2011,201107,Jul2011,5,14,195,7,29
561,20110715,561,July 15 2011,Friday,July,2011,201107,Jul2011,6,15,196,7,29
562,20110716,562,July 16 2011,Saturday,July,2011,201107,Jul2011,7,16,197,7,29
563,20110717,563,July 17 2011,Sunday,July,2011,201107,Jul2011,1,17,198,7,30
564,20110718,564,July 18 2011,Monday,July,2011,201107,Jul2011,2,18,199,7,30
